wl,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
1413.890015,0.332147635,0.335559442,0.356943913,0.3571709,0.355849675,0.364468472,0.369477879,0.368202137,0.369590308,0.213717389,0.223708461,0.239108461,0.54114051,0.551032384,0.324643801,0.329139311,0.333594901,0.329588049,0.329349701,0.334966767,0.333898684,0.330699231,0.339270991,0.338706152,0.33491372,0.335213319,0.336676149,0.335964959,0.332152214,0.335567455,0.335803213,0.336356081,0.342679117,0.337746667,0.335002417,0.338372283,0.340535974,0.340349666,0.337987232,0.340048971,0.341715666,0.346038698,0.338185376,0.342653273,0.34228822,0.342193358,0.346205193,0.339400335,0.341671648,0.346247255,0.348928398,0.350474342,0.350138062,0.201575492,0.248579571,0.252323349,0.256354933,0.260412082,0.269409496,0.265716293,0.268186471,0.267852495,0.274281692,0.268230531,0.272420849,0.27469556,0.272299623,0.280298995,0.281621642,0.284097104,0.365810681,0.330978375,0.413004531,0.465563667,0.420464131,0.42980073,0.331868294,0.477461079,0.485172624,0.318539687,0.315847425,0.282484679,0.423406737,0.436343477,0.420685927,0.399660814,0.312752192,0.37717356,0.192168685,0.450729505,0.497246461,0.442047897,0.331505171,0.445701164,0.400312834,0.490334149,0.419803748,0.486456626,0.298978541,0.417945085,0.419093691,0.44731281,0.488639916,0.320223956,0.376482722,0.449502651,0.400888582,0.502325471,0.336702834,0.285688561,0.285688561,0.328357637,0.105139933,0.25008889,0.105475957,0.38334757,0.220482454,0.520552097,0.263354752
1418.900024,0.332854944,0.338017389,0.361554099,0.358943795,0.356333542,0.36596014,0.36902735,0.370188469,0.37050834,0.219579338,0.225530966,0.238746718,0.54487884,0.552745576,0.327222847,0.330007277,0.331910273,0.331125494,0.332025521,0.334727787,0.336292078,0.333478175,0.336439357,0.336115768,0.334245179,0.334444782,0.333994841,0.33232099,0.332834424,0.337111576,0.337480401,0.337141432,0.340720948,0.339479383,0.341622364,0.341312441,0.340895028,0.343164458,0.342436045,0.339819368,0.339163078,0.352245885,0.343454354,0.345023225,0.343548846,0.347058089,0.343626656,0.340955739,0.344780613,0.347226216,0.351803553,0.352847458,0.350655683,0.196825826,0.246391307,0.252662582,0.256815383,0.260682407,0.268587947,0.266910916,0.269803368,0.270967156,0.272328843,0.270959126,0.273164345,0.274357852,0.275923741,0.278341364,0.279081444,0.286693874,0.368958084,0.334250473,0.416909249,0.468152092,0.425622308,0.435127386,0.334777867,0.483562519,0.490032355,0.32009705,0.31789532,0.284923787,0.428603352,0.437844704,0.424557326,0.406111639,0.313095252,0.38000742,0.195964108,0.454321547,0.498402783,0.444008218,0.335971278,0.445521427,0.407329528,0.496338079,0.422868436,0.495903205,0.30145624,0.42357414,0.422923902,0.450216058,0.492963332,0.323563446,0.379094828,0.458776795,0.406203379,0.509034194,0.346423499,0.284396604,0.284396604,0.327632147,0.103000873,0.248148088,0.100619164,0.385071333,0.219920426,0.523949783,0.265639894
1423.910034,0.333580921,0.340531559,0.362648013,0.360191152,0.360528693,0.366557984,0.371086584,0.37140833,0.372633399,0.222573047,0.226173211,0.241434391,0.548417502,0.558635004,0.332800663,0.332977476,0.335053263,0.335570733,0.336398195,0.339597904,0.338525247,0.336862627,0.339564923,0.338083539,0.338513307,0.339033042,0.338602089,0.34032114,0.336922117,0.340640005,0.340613787,0.34157354,0.343446944,0.343504636,0.344818707,0.343712645,0.34588376,0.346032337,0.346000207,0.344727701,0.343968897,0.353530447,0.346367299,0.350074894,0.348597325,0.351002874,0.349673089,0.346844532,0.349294793,0.35043989,0.353825811,0.357004885,0.353304885,0.196518748,0.2477474,0.25079285,0.259379117,0.262046373,0.268739598,0.268102096,0.270915634,0.271693973,0.273178296,0.270754746,0.274423193,0.274152685,0.277157121,0.278882975,0.279922451,0.288071771,0.370132944,0.339079524,0.416965404,0.472167345,0.428308891,0.435200128,0.334142103,0.486863707,0.493911287,0.32063741,0.319877666,0.284453316,0.432768767,0.439424337,0.424056911,0.41145535,0.311837331,0.38360531,0.197007137,0.45782253,0.499748714,0.446401024,0.335953762,0.445678818,0.410951443,0.501275955,0.424801317,0.504695207,0.301801362,0.425834249,0.427948509,0.452325119,0.495347549,0.324465231,0.381626419,0.45987551,0.40513734,0.519326827,0.352052375,0.283117679,0.283117679,0.328229871,0.101807978,0.246316418,0.096371629,0.38688049,0.21956836,0.52798,0.268543445
1428.910034,0.335388081,0.343290549,0.366340526,0.362845472,0.363128155,0.370337164,0.373968162,0.374858217,0.375751094,0.224606982,0.229794544,0.245009504,0.551338987,0.561004115,0.333986046,0.335682105,0.338431078,0.337477873,0.338292262,0.341650349,0.340868933,0.340239583,0.343482164,0.341596198,0.341738306,0.343285168,0.341997913,0.34234629,0.339206209,0.342898101,0.34464843,0.343340715,0.3449341,0.346243554,0.346986495,0.347325608,0.34815077,0.347028608,0.348355927,0.347967712,0.347058778,0.356448323,0.349480344,0.353142096,0.349966721,0.353393915,0.353868731,0.349400704,0.352472532,0.354480766,0.356484137,0.358442696,0.355487317,0.199844894,0.249626638,0.252890548,0.263083331,0.264931315,0.269533668,0.270966894,0.272967147,0.274791891,0.2758109,0.274110714,0.276691885,0.276807357,0.279618318,0.281989718,0.284137163,0.290741529,0.370975801,0.341057038,0.420322683,0.475718476,0.430086616,0.435359225,0.334488298,0.491164025,0.49556325,0.319203757,0.323726585,0.286546139,0.434498381,0.440458124,0.42446289,0.411842425,0.310893532,0.383431039,0.198860621,0.45890838,0.500887246,0.449958289,0.336036961,0.444800061,0.413295849,0.502272987,0.425443644,0.510774366,0.301206837,0.428718203,0.430955315,0.453729941,0.495960282,0.325593385,0.381758336,0.461143257,0.406966346,0.527236995,0.354890281,0.281856044,0.281856044,0.329195497,0.101167588,0.244606392,0.092865513,0.388756892,0.219431292,0.531423804,0.269984649
1433.920044,0.336521175,0.344968314,0.367067545,0.364042324,0.365251302,0.371916295,0.374878058,0.376974,0.376198369,0.22340491,0.230081385,0.243770785,0.552091087,0.562278918,0.33526269,0.336771625,0.337500862,0.338155343,0.33905861,0.343755397,0.343120394,0.342252119,0.345382189,0.344157803,0.342961851,0.343894339,0.342944019,0.343002504,0.341970023,0.343695218,0.345695973,0.34482044,0.346713107,0.347705782,0.347581362,0.348308898,0.34965938,0.347607387,0.349265903,0.349683837,0.348838302,0.355406508,0.350455332,0.354519566,0.351818764,0.353197492,0.354571585,0.350169181,0.354027731,0.354983009,0.357886233,0.359602493,0.35685861,0.198565838,0.249526064,0.253309765,0.263042317,0.265351252,0.270043152,0.271368347,0.274395172,0.274674842,0.27636265,0.273952054,0.276058545,0.278652093,0.280733383,0.282406512,0.284878076,0.291336628,0.374463069,0.343200119,0.42164533,0.477132024,0.431577093,0.436809845,0.3363504,0.494701323,0.496394992,0.320265401,0.325375234,0.288031828,0.436870027,0.440584347,0.42768696,0.413276498,0.311840818,0.384355587,0.198718591,0.460001916,0.500525392,0.451248716,0.337071116,0.444801203,0.414758181,0.500917895,0.426348942,0.515870617,0.30346634,0.430898187,0.432259959,0.455019394,0.497029196,0.325789304,0.381894591,0.463661463,0.411211817,0.532337826,0.354878969,0.280608314,0.280608314,0.330221739,0.100891864,0.243020182,0.090211813,0.3906938,0.219513488,0.535016131,0.271740033
1438.930054,0.338369728,0.346870357,0.368983324,0.366597784,0.366932086,0.373197831,0.377095554,0.378411042,0.378056026,0.226119761,0.233442986,0.246651264,0.554782687,0.56406304,0.337754886,0.339375083,0.340816086,0.34091299,0.341123269,0.346167879,0.345824049,0.344402292,0.346183685,0.346203458,0.345806723,0.346386319,0.346364855,0.345275353,0.344984356,0.346707068,0.347875095,0.347327776,0.348987447,0.349813041,0.349906707,0.349170529,0.351375711,0.350070501,0.351678988,0.351713712,0.351086684,0.357576033,0.352596221,0.35620403,0.353790772,0.353727435,0.356420948,0.35265162,0.355923861,0.3569125,0.360081476,0.361064603,0.358906583,0.199341447,0.251235192,0.254888111,0.264886721,0.266382267,0.27303432,0.273460674,0.276048135,0.276219691,0.278612681,0.275541639,0.278090357,0.280624939,0.282889836,0.284600453,0.287245821,0.293710308,0.37615244,0.34358161,0.422616884,0.477270357,0.43282063,0.437188201,0.33740971,0.498591277,0.499607311,0.32226,0.325994625,0.288853856,0.438965829,0.442312795,0.429942829,0.414769454,0.312098744,0.385813643,0.199623649,0.460713246,0.501712517,0.4529854,0.338126876,0.444628057,0.415784864,0.501053698,0.426999018,0.520402085,0.305056874,0.431885442,0.433457795,0.456198013,0.498841517,0.326254815,0.383629795,0.465942388,0.41288866,0.537911945,0.356513078,0.279378518,0.279378518,0.331344284,0.10090781,0.241570162,0.08854334,0.39267356,0.219820328,0.538452245,0.27468985
1443.939941,0.339786604,0.347758131,0.370389409,0.367509801,0.368588228,0.374225665,0.378823597,0.379459765,0.380613482,0.227377332,0.23418869,0.247267942,0.558427279,0.566276863,0.340123228,0.340150827,0.342633754,0.342513845,0.342798805,0.346369137,0.347023227,0.345343506,0.347536562,0.346989053,0.346014677,0.346770743,0.346764264,0.346166329,0.345648389,0.347678057,0.348738637,0.348084177,0.349472812,0.351448034,0.351538637,0.351454146,0.353902487,0.352056947,0.353141907,0.353021522,0.352963898,0.359574376,0.35359518,0.357838637,0.355327289,0.356217537,0.357448763,0.354591022,0.355480971,0.358342781,0.361293566,0.362091491,0.360584163,0.199485009,0.252066699,0.255132511,0.266320807,0.268007363,0.274414677,0.274598795,0.27786146,0.2773346,0.279440712,0.277645588,0.279377226,0.281512602,0.28447038,0.285900877,0.288539832,0.295600405,0.375238026,0.343566003,0.423757134,0.477062587,0.432870343,0.435951256,0.336836806,0.50141229,0.500326855,0.32213698,0.325151367,0.290030289,0.440852096,0.44119568,0.433271553,0.416579451,0.31132506,0.387163545,0.20069114,0.460587818,0.501481378,0.455438633,0.337699973,0.444526763,0.418156036,0.506999428,0.427185935,0.523318087,0.304525376,0.432838231,0.435240622,0.455488832,0.500405674,0.328138862,0.384545625,0.466937604,0.414062394,0.542535266,0.358316826,0.27816833,0.27816833,0.332558935,0.101140958,0.240265413,0.087985646,0.394681932,0.220356728,0.541139939,0.275800625
1448.939941,0.341072622,0.349013901,0.372016511,0.369002537,0.370462809,0.374539812,0.379431948,0.381106993,0.381941121,0.228527088,0.235184805,0.248267547,0.559999368,0.568905653,0.340796487,0.341878941,0.344560993,0.343931612,0.343925226,0.347311527,0.347039035,0.3469366,0.349529801,0.348359405,0.346975757,0.348219079,0.348391108,0.347304282,0.346911515,0.349324222,0.350744288,0.349795583,0.351073892,0.352749932,0.353201205,0.35287917,0.354463359,0.353449028,0.354286117,0.354131564,0.354068107,0.360136948,0.355432827,0.359306529,0.357518947,0.358412252,0.359126074,0.356936697,0.356287587,0.359941585,0.361927357,0.363201969,0.361943773,0.20054376,0.252884805,0.2564316,0.267440372,0.268914451,0.275365443,0.275677675,0.278735336,0.278745369,0.28092895,0.27936178,0.281665542,0.282657534,0.28607846,0.286804603,0.28973932,0.297141169,0.375148069,0.344208067,0.42659475,0.475557255,0.433039885,0.43618993,0.337664975,0.504791421,0.500085405,0.320073516,0.325125873,0.290877184,0.44042238,0.440175612,0.437675955,0.417509672,0.312575446,0.387009829,0.200392518,0.460694236,0.500326495,0.458031727,0.340821867,0.444730555,0.41818598,0.510595188,0.428798173,0.524139795,0.304786924,0.434739521,0.43489017,0.456079043,0.499371519,0.330962793,0.384905558,0.467275269,0.414952584,0.544001711,0.359594011,0.277095185,0.277095185,0.333832943,0.101526575,0.239143083,0.088682692,0.396701573,0.22117157,0.543158426,0.277764618
1453.949951,0.342154539,0.350238986,0.373607449,0.370379973,0.372207043,0.37575251,0.380323012,0.382861988,0.383575925,0.229970103,0.236438576,0.249642634,0.561334903,0.570891486,0.341552493,0.343438975,0.345782008,0.345236947,0.345540615,0.348693514,0.348407032,0.348525031,0.350542641,0.349441004,0.348803391,0.350381609,0.349938975,0.34937958,0.348320987,0.350556561,0.352041021,0.351720991,0.353148054,0.35352707,0.354450492,0.354977552,0.355581991,0.355038583,0.355766045,0.355697565,0.355213535,0.361464024,0.357329088,0.360056575,0.358782008,0.3597,0.360440605,0.357909477,0.358814897,0.361911107,0.363225052,0.364260633,0.36329555,0.201925039,0.253954539,0.25773695,0.268764017,0.269882008,0.276601622,0.276879972,0.279782025,0.280054539,0.282422995,0.280725048,0.282102029,0.283911506,0.287154546,0.288464034,0.291093514,0.298170113,0.375567634,0.344346513,0.426761987,0.473848952,0.433437571,0.435342944,0.336532217,0.507247149,0.500817129,0.320123775,0.326327275,0.288570642,0.439247009,0.441976295,0.435067495,0.416340638,0.313991449,0.390172367,0.203458431,0.460648928,0.501550429,0.458810623,0.340503631,0.443947883,0.422212624,0.518149385,0.431164732,0.524426547,0.305709348,0.434601834,0.436857371,0.456773899,0.500436201,0.336268017,0.387497314,0.4668511,0.414139503,0.547996003,0.366447602,0.278382352,0.278382352,0.335131632,0.102052236,0.239376739,0.089940818,0.39838608,0.222852277,0.544366666,0.279452945
1458.959961,0.342346774,0.351237584,0.374381823,0.370687276,0.372763416,0.376510584,0.380805557,0.383682337,0.384562026,0.230213745,0.236358654,0.249271342,0.562311677,0.572224749,0.34192589,0.343935036,0.345928383,0.345440507,0.34568607,0.348938732,0.349349727,0.34913203,0.351158458,0.35023989,0.349654672,0.350438733,0.350316617,0.349844825,0.349022874,0.350716614,0.352513603,0.352403784,0.353724649,0.354061469,0.354857154,0.35480439,0.356319865,0.355454129,0.356352326,0.356034472,0.355603784,0.362271316,0.35717924,0.360629687,0.358997671,0.359452769,0.360576254,0.358000678,0.36011919,0.362057154,0.363890388,0.364471999,0.36372414,0.202127681,0.254393434,0.258443609,0.269245533,0.270373771,0.27651623,0.277621642,0.279791397,0.280612369,0.282894633,0.280848018,0.2822259,0.284284829,0.287495211,0.288491542,0.291712504,0.298276797,0.378551741,0.346096043,0.427079024,0.473138788,0.43397834,0.437277974,0.337574689,0.508225757,0.503035715,0.322287136,0.325884282,0.288334273,0.441327362,0.444117261,0.435935144,0.416536147,0.315169602,0.391060653,0.205032353,0.460740694,0.501719539,0.461183112,0.34154896,0.444042334,0.424428564,0.521647878,0.433669211,0.524016143,0.305576201,0.435317847,0.441947231,0.458299067,0.505831215,0.338555229,0.387334976,0.471625903,0.412736385,0.55368692,0.368777647,0.279738748,0.279738748,0.336503124,0.102806097,0.240012565,0.090513646,0.398487244,0.224043252,0.544767921,0.2809445
1463.969971,0.342801217,0.352353316,0.375086044,0.37165452,0.373383598,0.377312705,0.381369686,0.38463936,0.384826638,0.230788485,0.237259396,0.250015156,0.563095117,0.573369693,0.342412712,0.344058171,0.346212705,0.345755744,0.346129089,0.349525437,0.349756961,0.349556947,0.351958186,0.351354554,0.350084833,0.350855744,0.350811488,0.350741821,0.350067259,0.351155744,0.353155744,0.352912705,0.354074563,0.354827854,0.354958179,0.354602438,0.356987268,0.355983616,0.357355755,0.35688486,0.356155744,0.362656947,0.357855744,0.361544256,0.359697565,0.360412766,0.361154527,0.358497565,0.360502435,0.362327872,0.365082392,0.365496355,0.364355755,0.202682399,0.254898783,0.258955726,0.2700697,0.271253309,0.277311506,0.278569693,0.280253309,0.281383616,0.283670911,0.281284833,0.282854527,0.28505452,0.288179978,0.289225437,0.292996359,0.298826655,0.379858303,0.34686274,0.42824122,0.473014873,0.43601433,0.438081318,0.340023804,0.512871612,0.504454333,0.323778802,0.327052627,0.290359877,0.442402555,0.446074797,0.440634497,0.418467441,0.314927676,0.389703645,0.206784777,0.460843565,0.502216441,0.464434331,0.341114014,0.445053614,0.426419412,0.523660924,0.433854468,0.526381948,0.307068782,0.437148598,0.443727218,0.458558673,0.507807773,0.339406363,0.387380986,0.474324967,0.415572177,0.557565198,0.3703909,0.281099904,0.281099904,0.338132868,0.103932366,0.240935442,0.091487726,0.398757801,0.225351481,0.545268903,0.284468848
1468.969971,0.344173951,0.353461328,0.376198011,0.373254945,0.374796797,0.378667584,0.38248908,0.385940041,0.386336448,0.231964798,0.238850304,0.251540856,0.564568619,0.57402474,0.343628738,0.345216118,0.347725326,0.346988054,0.347039253,0.350916925,0.350986304,0.350865831,0.35307663,0.35260707,0.351317039,0.351949611,0.352386068,0.351660121,0.350795068,0.35292144,0.354575699,0.353980337,0.354878087,0.355750551,0.355987644,0.355586027,0.358116908,0.356477391,0.35840016,0.35728561,0.357674654,0.363906124,0.358988861,0.362290307,0.361076741,0.361981952,0.362774882,0.359817144,0.361031943,0.363537675,0.366250435,0.366601207,0.365389904,0.204701083,0.256157316,0.260365843,0.271416521,0.272638824,0.278509843,0.279471698,0.282044146,0.282895752,0.28466916,0.282488158,0.284316622,0.286714644,0.290114249,0.290775813,0.294368505,0.300246017,0.380258204,0.349561846,0.429198659,0.474204054,0.438121161,0.438138913,0.340828155,0.515562467,0.505701819,0.324664006,0.330390664,0.290240065,0.442999,0.447196607,0.441040324,0.420221638,0.314664921,0.390543206,0.207508671,0.460731751,0.502965481,0.465215,0.342410351,0.446346386,0.426277769,0.523351994,0.433755972,0.532021916,0.307966965,0.437807,0.445022432,0.458193124,0.507783972,0.339778624,0.387400396,0.474681218,0.416978344,0.560627786,0.371965214,0.282486608,0.282486608,0.340099963,0.105477874,0.242926048,0.093363623,0.399984462,0.227662334,0.546467113,0.287339112
1473.97998,0.345667868,0.354065992,0.377366821,0.374168461,0.376453706,0.379412296,0.383584222,0.38681068,0.387780164,0.232794895,0.239867632,0.2522385,0.565797565,0.575262763,0.344411477,0.346096518,0.348378305,0.347954525,0.348208245,0.350912878,0.35194037,0.351811484,0.353611484,0.353083174,0.352068444,0.352966821,0.352969255,0.352496511,0.351523787,0.35384037,0.35515347,0.3543551,0.355696535,0.356765992,0.356924585,0.356923544,0.359280976,0.357480976,0.358839551,0.358750467,0.358166821,0.364511241,0.359622968,0.362856148,0.361912278,0.362441174,0.363685023,0.360813107,0.361567632,0.36418074,0.366439339,0.366970878,0.366068444,0.206266009,0.257509854,0.261609056,0.272324585,0.2738834,0.279780157,0.280081787,0.283469481,0.284210673,0.285810673,0.283839558,0.285796747,0.288052891,0.291282599,0.291966821,0.29540905,0.301581787,0.380583895,0.34901272,0.430788077,0.474218783,0.438397781,0.437626321,0.342371704,0.519305434,0.509378879,0.3249,0.332556828,0.290782726,0.443799523,0.448859128,0.441070627,0.422900546,0.315219746,0.39081786,0.207879524,0.461557098,0.503299,0.466526927,0.342123667,0.448513778,0.428219362,0.525258671,0.434028899,0.539273791,0.308527251,0.439149126,0.447535128,0.457100671,0.510068256,0.341283256,0.388529,0.474920767,0.417069221,0.567026303,0.372983488,0.283937051,0.283937051,0.342362818,0.107386929,0.245365981,0.096126936,0.40182557,0.230753178,0.547902809,0.287098746
1478.98999,0.346637761,0.35529669,0.378785163,0.375356054,0.377448102,0.380206884,0.384605821,0.38841497,0.389037761,0.234233761,0.24117483,0.253656052,0.567156479,0.577695456,0.345844522,0.347416173,0.350095942,0.349226054,0.349785163,0.352016166,0.352966695,0.353016031,0.354676896,0.35457389,0.353197551,0.35450552,0.354234764,0.353647782,0.35289593,0.355115721,0.356576285,0.355655308,0.357184543,0.358286917,0.358613344,0.35861423,0.360497873,0.359381714,0.360066392,0.360424741,0.359597253,0.366053223,0.361355299,0.363816021,0.363443904,0.363405872,0.364487239,0.36214407,0.363144665,0.36608379,0.36773552,0.368123988,0.367326365,0.208073766,0.258964176,0.263483669,0.273467,0.275074522,0.281256049,0.281316474,0.284366695,0.285327118,0.287334321,0.285145408,0.286916462,0.289266563,0.292366686,0.293514097,0.296924741,0.303026052,0.381763694,0.35021683,0.432210871,0.476919737,0.439712282,0.43730608,0.345187443,0.522062619,0.512482193,0.326455416,0.335697295,0.291680857,0.444439499,0.450925439,0.442044712,0.422416425,0.315321602,0.393724559,0.208793002,0.465914737,0.505606752,0.467701001,0.3422917,0.451666649,0.433210293,0.527783089,0.435313632,0.543943402,0.310184753,0.441901328,0.450382456,0.458544762,0.514245003,0.341457441,0.390844106,0.475431223,0.419526617,0.570078835,0.375694471,0.284994347,0.284994347,0.344786929,0.109560037,0.24763703,0.098667709,0.40297987,0.233522628,0.549030345,0.289432306
1484,0.347728515,0.355857038,0.379628515,0.376400007,0.378628515,0.380799993,0.385571485,0.389628508,0.38999999,0.234971485,0.242171485,0.254628515,0.569085546,0.579971485,0.347257031,0.348971485,0.351157031,0.350842969,0.350585542,0.3533,0.354114454,0.354571502,0.356071485,0.355914447,0.3547,0.355571092,0.355528533,0.354928515,0.3538,0.356528522,0.358028522,0.357057031,0.3583,0.359642969,0.359771492,0.359757031,0.361628515,0.360628515,0.361342969,0.361342577,0.361142962,0.366957031,0.362914454,0.3651,0.365128522,0.364514054,0.365828515,0.363671485,0.3642,0.367228505,0.368942969,0.369428515,0.368671485,0.209342577,0.259971478,0.264828515,0.274485539,0.275900007,0.282342962,0.282471485,0.285542962,0.286642969,0.28870001,0.286342969,0.28805702,0.2903,0.293471478,0.294428515,0.297871485,0.304500004,0.38434243,0.349769072,0.43197269,0.478417275,0.438234885,0.438244796,0.346611445,0.525236691,0.512356863,0.326780661,0.337650004,0.292903147,0.44492133,0.454994568,0.445144238,0.419300189,0.317158587,0.394786979,0.209048212,0.467567434,0.50596411,0.467157143,0.343134374,0.451504398,0.43731775,0.529655281,0.433762723,0.545612223,0.311515445,0.442900667,0.452645524,0.461596891,0.514771944,0.342084808,0.393170223,0.478529817,0.424099958,0.571005798,0.377724485,0.285886392,0.285886392,0.347265834,0.111898129,0.250172969,0.101947058,0.404437939,0.236788487,0.550144392,0.291705785
1489,0.348570986,0.356900003,0.380820977,0.377360488,0.379770977,0.381220955,0.386210488,0.390191953,0.391260488,0.236252442,0.243281465,0.255541951,0.570931446,0.582110508,0.348620977,0.3506,0.3528,0.3522,0.351900012,0.354520977,0.355231465,0.356031468,0.357520986,0.356991951,0.356220989,0.357081475,0.357299995,0.356120977,0.355110488,0.358020989,0.359441953,0.3587,0.359610488,0.360920974,0.360862937,0.361389512,0.362829014,0.362110488,0.362689512,0.363,0.362679023,0.368191953,0.364420977,0.36654999,0.366689512,0.366160488,0.367110488,0.365089502,0.365131465,0.368520967,0.370181465,0.370881465,0.369691953,0.211081465,0.260931465,0.266010481,0.275631465,0.276831465,0.283210498,0.283560488,0.28655,0.287860479,0.289939512,0.28755,0.289139512,0.291320967,0.294570974,0.295581475,0.299079014,0.305631468,0.389216925,0.350195268,0.433810629,0.480197904,0.438154014,0.441123586,0.347921279,0.52882744,0.515707295,0.329599673,0.339578553,0.29667837,0.446586161,0.456369247,0.4466053,0.416938362,0.320280527,0.393822052,0.208239435,0.471387739,0.507813537,0.469203184,0.344701912,0.451983696,0.436145548,0.532462068,0.433487175,0.546131503,0.313006697,0.444503411,0.454282881,0.464283598,0.517124608,0.344183322,0.39440482,0.47935875,0.426117245,0.574505285,0.378452452,0.287043611,0.287043611,0.349733382,0.114355548,0.252627271,0.105321455,0.405946107,0.240316315,0.551115904,0.29180337
1494.01001,0.349000405,0.357772903,0.382073297,0.378316277,0.380873308,0.381873318,0.386815466,0.391245002,0.392644984,0.237659246,0.244530933,0.256859644,0.572817087,0.58424621,0.349672903,0.351844995,0.35404459,0.353302026,0.35304459,0.355615861,0.356544984,0.357459651,0.358644185,0.358244995,0.3577454,0.358716682,0.35883094,0.357344995,0.356416277,0.359588369,0.360987964,0.3601454,0.3610454,0.362316263,0.362187147,0.36244459,0.363887971,0.363359246,0.363758841,0.364387953,0.363801628,0.369616287,0.365844988,0.367701614,0.367845005,0.367487566,0.368259246,0.366130349,0.366631338,0.369959057,0.371215865,0.372044185,0.370944995,0.212716682,0.261815879,0.267216682,0.276716277,0.277872903,0.283843779,0.284616277,0.287387566,0.288944995,0.29074459,0.288616287,0.289815872,0.292315872,0.295544185,0.29654379,0.299872896,0.306701628,0.39035808,0.351372912,0.433441451,0.481796297,0.437394411,0.441801032,0.347954681,0.530006913,0.517771103,0.330549493,0.341084263,0.29819807,0.44599214,0.456905066,0.445677993,0.417353051,0.322563543,0.393581095,0.20845024,0.472992302,0.507573622,0.469563865,0.345495646,0.453248991,0.434431952,0.531360028,0.435648572,0.549405715,0.312625742,0.446362756,0.455689701,0.464895686,0.517799342,0.343509739,0.39494808,0.479858263,0.427203514,0.575735987,0.377361458,0.288765877,0.288765877,0.352145297,0.1168656,0.254696801,0.108281645,0.407029294,0.243459612,0.551791832,0.293844861
1499.02002,0.3495424,0.35862522,0.383025244,0.379236297,0.381735421,0.382703012,0.387424612,0.392236307,0.393484959,0.238406833,0.245357276,0.257526926,0.574025852,0.58591718,0.350525244,0.352785589,0.354986475,0.354246211,0.353964878,0.356385845,0.357424612,0.358385601,0.359396663,0.359275678,0.358976295,0.359595768,0.359624612,0.358415321,0.357246467,0.360445591,0.361896651,0.361185864,0.36206399,0.36303452,0.36270595,0.363123723,0.36482549,0.364185854,0.364536297,0.365257004,0.364826108,0.370446201,0.366696031,0.368686472,0.368857631,0.368184971,0.369046476,0.367225862,0.367736918,0.370884966,0.371957008,0.372746211,0.371936032,0.214178422,0.262434791,0.268448332,0.277535411,0.278595768,0.284485864,0.285384971,0.288045603,0.289946831,0.291434791,0.289284348,0.290524612,0.293035402,0.296206823,0.296977369,0.300696661,0.307563987,0.389552305,0.353094744,0.432524557,0.481677571,0.440083209,0.445191032,0.349646152,0.524551157,0.513294093,0.327997187,0.344669275,0.295168555,0.449534044,0.451469366,0.449080067,0.418317933,0.324296161,0.395203209,0.206785062,0.46879632,0.507596681,0.47269742,0.348781474,0.454111879,0.430508851,0.532821921,0.440542315,0.551664814,0.316471771,0.445822337,0.452287842,0.464447871,0.509992153,0.3418036,0.395087344,0.483752284,0.428003436,0.581309256,0.376039876,0.2908026,0.2908026,0.354477861,0.119401599,0.256690329,0.111111157,0.407895874,0.246372937,0.552364976,0.29599817
1504.030029,0.350246616,0.359502424,0.384032778,0.380245387,0.382703639,0.383417488,0.388274522,0.393375748,0.394403647,0.239373306,0.246258249,0.258444182,0.575306078,0.587363111,0.351575744,0.353918703,0.35614662,0.355418707,0.354860677,0.357331566,0.358433976,0.359475744,0.360517488,0.360317495,0.359901223,0.360617488,0.360575744,0.359475744,0.358404852,0.36147573,0.36300364,0.362318703,0.362802431,0.364119905,0.363631552,0.36390364,0.365731556,0.365232782,0.365675737,0.366547835,0.366047839,0.371474511,0.367949044,0.369760691,0.370074522,0.369103653,0.370103647,0.368317488,0.368860691,0.371976939,0.373146613,0.373745397,0.373003639,0.215921134,0.263303647,0.269875738,0.278373306,0.279531556,0.285373306,0.286202427,0.288859472,0.291002431,0.292404862,0.290002431,0.291201216,0.294003647,0.297274529,0.298002431,0.301846613,0.30840364,0.391854539,0.355078175,0.432996324,0.482964945,0.441887076,0.450075293,0.352719666,0.521539037,0.511600481,0.328409332,0.347341086,0.295938284,0.450071575,0.452384226,0.453214524,0.420502327,0.327480369,0.396557399,0.208403483,0.468611144,0.510002967,0.473592682,0.353523828,0.456563022,0.433730171,0.541435621,0.44205518,0.557815324,0.319954439,0.444855362,0.454447328,0.466014403,0.509200172,0.345521334,0.395669871,0.488453125,0.434025973,0.58263989,0.381059427,0.292915291,0.292915291,0.356734913,0.121963907,0.258868237,0.114147523,0.408860627,0.2493234,0.552981137,0.298088398
